country,state,date,confirmed,deaths,recovered
Colombia,N/A,3/7/2020 12:00:00 AM,1,0,0
Colombia,N/A,3/8/2020 12:00:00 AM,1,0,0
Colombia,N/A,3/9/2020 12:00:00 AM,1,0,0
Colombia,N/A,3/10/2020 12:00:00 AM,3,0,0
Colombia,N/A,3/11/2020 12:00:00 AM,9,0,0
Colombia,N/A,3/12/2020 12:00:00 AM,9,0,0
Colombia,N/A,3/13/2020 12:00:00 AM,13,0,0
Colombia,N/A,3/14/2020 12:00:00 AM,22,0,0
Colombia,N/A,3/15/2020 12:00:00 AM,34,0,0
Colombia,N/A,3/16/2020 12:00:00 AM,54,0,0
Colombia,N/A,3/17/2020 12:00:00 AM,65,0,1
Colombia,N/A,3/18/2020 12:00:00 AM,93,0,1
Congo (Brazzaville),N/A,3/15/2020 12:00:00 AM,1,0,0
Congo (Brazzaville),N/A,3/16/2020 12:00:00 AM,1,0,0
Congo (Brazzaville),N/A,3/17/2020 12:00:00 AM,1,0,0
Congo (Brazzaville),N/A,3/18/2020 12:00:00 AM,1,0,0
Congo (Kinshasa),N/A,3/11/2020 12:00:00 AM,1,0,0
Congo (Kinshasa),N/A,3/12/2020 12:00:00 AM,1,0,0
Congo (Kinshasa),N/A,3/13/2020 12:00:00 AM,2,0,0
Congo (Kinshasa),N/A,3/14/2020 12:00:00 AM,2,0,0
Congo (Kinshasa),N/A,3/15/2020 12:00:00 AM,2,0,0
Congo (Kinshasa),N/A,3/16/2020 12:00:00 AM,2,0,0
Congo (Kinshasa),N/A,3/17/2020 12:00:00 AM,3,0,0
Congo (Kinshasa),N/A,3/18/2020 12:00:00 AM,4,0,0
Costa Rica,N/A,3/6/2020 12:00:00 AM,1,0,0
Costa Rica,N/A,3/7/2020 12:00:00 AM,1,0,0
Costa Rica,N/A,3/8/2020 12:00:00 AM,5,0,0
Costa Rica,N/A,3/9/2020 12:00:00 AM,9,0,0
Costa Rica,N/A,3/10/2020 12:00:00 AM,9,0,0
Costa Rica,N/A,3/11/2020 12:00:00 AM,13,0,0
Costa Rica,N/A,3/12/2020 12:00:00 AM,22,0,0
Costa Rica,N/A,3/13/2020 12:00:00 AM,23,0,0
Costa Rica,N/A,3/14/2020 12:00:00 AM,26,0,0
Costa Rica,N/A,3/15/2020 12:00:00 AM,27,0,0
Costa Rica,N/A,3/16/2020 12:00:00 AM,35,0,0
Costa Rica,N/A,3/17/2020 12:00:00 AM,41,0,0
Costa Rica,N/A,3/18/2020 12:00:00 AM,50,0,0
Cote d'Ivoire,N/A,3/11/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/12/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/13/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/14/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/15/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/16/2020 12:00:00 AM,1,0,0
Cote d'Ivoire,N/A,3/17/2020 12:00:00 AM,5,0,1
Cote d'Ivoire,N/A,3/18/2020 12:00:00 AM,6,0,1
Croatia,N/A,2/25/2020 12:00:00 AM,1,0,0
Croatia,N/A,2/26/2020 12:00:00 AM,3,0,0
Croatia,N/A,2/27/2020 12:00:00 AM,3,0,0
Croatia,N/A,2/28/2020 12:00:00 AM,5,0,0
Croatia,N/A,2/29/2020 12:00:00 AM,6,0,0
Croatia,N/A,3/1/2020 12:00:00 AM,7,0,0
Croatia,N/A,3/2/2020 12:00:00 AM,7,0,0
Croatia,N/A,3/3/2020 12:00:00 AM,9,0,0
Croatia,N/A,3/4/2020 12:00:00 AM,10,0,0
Croatia,N/A,3/5/2020 12:00:00 AM,10,0,0
Croatia,N/A,3/6/2020 12:00:00 AM,11,0,0
Croatia,N/A,3/7/2020 12:00:00 AM,12,0,0
Croatia,N/A,3/8/2020 12:00:00 AM,12,0,0
Croatia,N/A,3/9/2020 12:00:00 AM,12,0,0
Croatia,N/A,3/10/2020 12:00:00 AM,14,0,0
Croatia,N/A,3/11/2020 12:00:00 AM,19,0,0
Croatia,N/A,3/12/2020 12:00:00 AM,19,0,0
Croatia,N/A,3/13/2020 12:00:00 AM,32,0,1
Croatia,N/A,3/14/2020 12:00:00 AM,38,0,1
Croatia,N/A,3/15/2020 12:00:00 AM,49,0,1
Croatia,N/A,3/16/2020 12:00:00 AM,57,0,2
Croatia,N/A,3/17/2020 12:00:00 AM,65,0,4
Croatia,N/A,3/18/2020 12:00:00 AM,81,0,4
Cruise Ship,Diamond Princess,2/7/2020 12:00:00 AM,61,0,0
Cruise Ship,Diamond Princess,2/8/2020 12:00:00 AM,61,0,0
Cruise Ship,Diamond Princess,2/9/2020 12:00:00 AM,64,0,0
Cruise Ship,Diamond Princess,2/10/2020 12:00:00 AM,135,0,0
Cruise Ship,Diamond Princess,2/11/2020 12:00:00 AM,135,0,0
Cruise Ship,Diamond Princess,2/12/2020 12:00:00 AM,175,0,0
Cruise Ship,Diamond Princess,2/13/2020 12:00:00 AM,175,0,0
Cruise Ship,Diamond Princess,2/14/2020 12:00:00 AM,218,0,0
Cruise Ship,Diamond Princess,2/15/2020 12:00:00 AM,285,0,0
Cruise Ship,Diamond Princess,2/16/2020 12:00:00 AM,355,0,0
Cruise Ship,Diamond Princess,2/17/2020 12:00:00 AM,454,0,0
Cruise Ship,Diamond Princess,2/18/2020 12:00:00 AM,542,0,0
Cruise Ship,Diamond Princess,2/19/2020 12:00:00 AM,621,0,1
Cruise Ship,Diamond Princess,2/20/2020 12:00:00 AM,634,2,1
Cruise Ship,Diamond Princess,2/21/2020 12:00:00 AM,634,2,1
Cruise Ship,Diamond Princess,2/22/2020 12:00:00 AM,634,2,1
Cruise Ship,Diamond Princess,2/23/2020 12:00:00 AM,691,3,0
Cruise Ship,Diamond Princess,2/24/2020 12:00:00 AM,691,3,0
Cruise Ship,Diamond Princess,2/25/2020 12:00:00 AM,691,3,0
Cruise Ship,Diamond Princess,2/26/2020 12:00:00 AM,705,4,10
Cruise Ship,Diamond Princess,2/27/2020 12:00:00 AM,705,4,10
Cruise Ship,Diamond Princess,2/28/2020 12:00:00 AM,705,6,10
Cruise Ship,Diamond Princess,2/29/2020 12:00:00 AM,705,6,10
Cruise Ship,Diamond Princess,3/1/2020 12:00:00 AM,705,6,10
Cruise Ship,Diamond Princess,3/2/2020 12:00:00 AM,705,6,10
Cruise Ship,Diamond Princess,3/3/2020 12:00:00 AM,706,6,10
Cruise Ship,Diamond Princess,3/4/2020 12:00:00 AM,706,6,10
Cruise Ship,Diamond Princess,3/5/2020 12:00:00 AM,706,6,10
Cruise Ship,Diamond Princess,3/6/2020 12:00:00 AM,696,6,40
Cruise Ship,Diamond Princess,3/7/2020 12:00:00 AM,696,6,40
Cruise Ship,Diamond Princess,3/8/2020 12:00:00 AM,696,6,40
Cruise Ship,Diamond Princess,3/9/2020 12:00:00 AM,696,6,40
Cruise Ship,Diamond Princess,3/10/2020 12:00:00 AM,696,6,40
Cruise Ship,Diamond Princess,3/11/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/12/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/13/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/14/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/15/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/16/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/17/2020 12:00:00 AM,696,7,325
Cruise Ship,Diamond Princess,3/18/2020 12:00:00 AM,712,7,325
Cuba,N/A,3/12/2020 12:00:00 AM,3,0,0
Cuba,N/A,3/13/2020 12:00:00 AM,4,0,0
Cuba,N/A,3/14/2020 12:00:00 AM,4,0,0
Cuba,N/A,3/15/2020 12:00:00 AM,4,0,0
Cuba,N/A,3/16/2020 12:00:00 AM,4,0,0
Cuba,N/A,3/17/2020 12:00:00 AM,5,0,0
Cuba,N/A,3/18/2020 12:00:00 AM,7,1,0
Cyprus,N/A,3/9/2020 12:00:00 AM,2,0,0
Cyprus,N/A,3/10/2020 12:00:00 AM,3,0,0
Cyprus,N/A,3/11/2020 12:00:00 AM,6,0,0
Cyprus,N/A,3/12/2020 12:00:00 AM,6,0,0
Cyprus,N/A,3/13/2020 12:00:00 AM,14,0,0
Cyprus,N/A,3/14/2020 12:00:00 AM,26,0,0
Cyprus,N/A,3/15/2020 12:00:00 AM,26,0,0
Cyprus,N/A,3/16/2020 12:00:00 AM,33,0,0
Cyprus,N/A,3/17/2020 12:00:00 AM,46,0,0
Cyprus,N/A,3/18/2020 12:00:00 AM,49,0,0
Czechia,N/A,3/1/2020 12:00:00 AM,3,0,0
Czechia,N/A,3/2/2020 12:00:00 AM,3,0,0
Czechia,N/A,3/3/2020 12:00:00 AM,5,0,0
Czechia,N/A,3/4/2020 12:00:00 AM,8,0,0
Czechia,N/A,3/5/2020 12:00:00 AM,12,0,0
Czechia,N/A,3/6/2020 12:00:00 AM,18,0,0
Czechia,N/A,3/7/2020 12:00:00 AM,19,0,0
Czechia,N/A,3/8/2020 12:00:00 AM,31,0,0
Czechia,N/A,3/9/2020 12:00:00 AM,31,0,0
Czechia,N/A,3/10/2020 12:00:00 AM,41,0,0
Czechia,N/A,3/11/2020 12:00:00 AM,91,0,0
Czechia,N/A,3/12/2020 12:00:00 AM,94,0,0
Czechia,N/A,3/13/2020 12:00:00 AM,141,0,0
Czechia,N/A,3/14/2020 12:00:00 AM,189,0,0
Czechia,N/A,3/15/2020 12:00:00 AM,253,0,0
Czechia,N/A,3/16/2020 12:00:00 AM,298,0,3
Czechia,N/A,3/17/2020 12:00:00 AM,396,0,3
Czechia,N/A,3/18/2020 12:00:00 AM,464,0,3
Denmark,Denmark,2/27/2020 12:00:00 AM,1,0,0
Denmark,Denmark,2/28/2020 12:00:00 AM,1,0,0
Denmark,Denmark,2/29/2020 12:00:00 AM,3,0,0
Denmark,Denmark,3/1/2020 12:00:00 AM,4,0,0
Denmark,Denmark,3/2/2020 12:00:00 AM,4,0,0
Denmark,Denmark,3/3/2020 12:00:00 AM,6,0,0
Denmark,Denmark,3/4/2020 12:00:00 AM,10,0,0
Denmark,Denmark,3/5/2020 12:00:00 AM,10,0,0
Denmark,Denmark,3/6/2020 12:00:00 AM,23,0,1
Denmark,Denmark,3/7/2020 12:00:00 AM,23,0,1
Denmark,Denmark,3/8/2020 12:00:00 AM,35,0,1
Denmark,Denmark,3/9/2020 12:00:00 AM,90,0,1
Denmark,Denmark,3/10/2020 12:00:00 AM,262,0,1
Denmark,Denmark,3/11/2020 12:00:00 AM,442,0,1
Denmark,Denmark,3/12/2020 12:00:00 AM,615,0,1
Denmark,Denmark,3/13/2020 12:00:00 AM,801,0,1
Denmark,Denmark,3/14/2020 12:00:00 AM,827,1,1
Denmark,Denmark,3/15/2020 12:00:00 AM,864,2,1
Denmark,Denmark,3/16/2020 12:00:00 AM,914,3,1
Denmark,Denmark,3/17/2020 12:00:00 AM,977,4,1
Denmark,Denmark,3/18/2020 12:00:00 AM,1057,4,1
Denmark,Faroe Islands,3/4/2020 12:00:00 AM,1,0,0
Denmark,Faroe Islands,3/5/2020 12:00:00 AM,1,0,0
Denmark,Faroe Islands,3/6/2020 12:00:00 AM,1,0,0
Denmark,Faroe Islands,3/7/2020 12:00:00 AM,1,0,0
Denmark,Faroe Islands,3/8/2020 12:00:00 AM,2,0,0
Denmark,Faroe Islands,3/9/2020 12:00:00 AM,2,0,0
Denmark,Faroe Islands,3/10/2020 12:00:00 AM,2,0,0
Denmark,Faroe Islands,3/11/2020 12:00:00 AM,2,0,0
Denmark,Faroe Islands,3/12/2020 12:00:00 AM,2,0,0
Denmark,Faroe Islands,3/13/2020 12:00:00 AM,3,0,0
Denmark,Faroe Islands,3/14/2020 12:00:00 AM,9,0,0
Denmark,Faroe Islands,3/15/2020 12:00:00 AM,11,0,0
Denmark,Faroe Islands,3/16/2020 12:00:00 AM,18,0,0
Denmark,Faroe Islands,3/17/2020 12:00:00 AM,47,0,0
Denmark,Faroe Islands,3/18/2020 12:00:00 AM,58,0,0
Djibouti,N/A,3/18/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/1/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/2/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/3/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/4/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/5/2020 12:00:00 AM,1,0,0
Dominican Republic,N/A,3/6/2020 12:00:00 AM,2,0,0
Dominican Republic,N/A,3/7/2020 12:00:00 AM,2,0,0
Dominican Republic,N/A,3/8/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/9/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/10/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/11/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/12/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/13/2020 12:00:00 AM,5,0,0
Dominican Republic,N/A,3/14/2020 12:00:00 AM,11,0,0
Dominican Republic,N/A,3/15/2020 12:00:00 AM,11,0,0
Dominican Republic,N/A,3/16/2020 12:00:00 AM,11,0,0
Dominican Republic,N/A,3/17/2020 12:00:00 AM,21,1,0
Dominican Republic,N/A,3/18/2020 12:00:00 AM,21,1,0
Ecuador,N/A,3/1/2020 12:00:00 AM,6,0,0
Ecuador,N/A,3/2/2020 12:00:00 AM,6,0,0
Ecuador,N/A,3/3/2020 12:00:00 AM,7,0,0
Ecuador,N/A,3/4/2020 12:00:00 AM,10,0,0
Ecuador,N/A,3/5/2020 12:00:00 AM,13,0,0
Ecuador,N/A,3/6/2020 12:00:00 AM,13,0,0
Ecuador,N/A,3/7/2020 12:00:00 AM,13,0,0
Ecuador,N/A,3/8/2020 12:00:00 AM,14,0,0
Ecuador,N/A,3/9/2020 12:00:00 AM,15,0,0
Ecuador,N/A,3/10/2020 12:00:00 AM,15,0,0
Ecuador,N/A,3/11/2020 12:00:00 AM,17,0,0
Ecuador,N/A,3/12/2020 12:00:00 AM,17,0,0
Ecuador,N/A,3/13/2020 12:00:00 AM,17,0,0
Ecuador,N/A,3/14/2020 12:00:00 AM,28,2,0
Ecuador,N/A,3/15/2020 12:00:00 AM,28,2,0
Ecuador,N/A,3/16/2020 12:00:00 AM,37,2,0
Ecuador,N/A,3/17/2020 12:00:00 AM,58,2,0
Ecuador,N/A,3/18/2020 12:00:00 AM,111,2,0
Egypt,N/A,2/14/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/15/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/16/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/17/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/18/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/19/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/20/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/21/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/22/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/23/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/24/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/25/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/26/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/27/2020 12:00:00 AM,1,0,0
Egypt,N/A,2/28/2020 12:00:00 AM,1,0,1
Egypt,N/A,2/29/2020 12:00:00 AM,1,0,1
Egypt,N/A,3/1/2020 12:00:00 AM,2,0,1
Egypt,N/A,3/2/2020 12:00:00 AM,2,0,1
Egypt,N/A,3/3/2020 12:00:00 AM,2,0,1
Egypt,N/A,3/4/2020 12:00:00 AM,2,0,1
Egypt,N/A,3/5/2020 12:00:00 AM,3,0,1
Egypt,N/A,3/6/2020 12:00:00 AM,15,0,1
Egypt,N/A,3/7/2020 12:00:00 AM,15,0,1
Egypt,N/A,3/8/2020 12:00:00 AM,49,1,1
Egypt,N/A,3/9/2020 12:00:00 AM,55,1,1
Egypt,N/A,3/10/2020 12:00:00 AM,59,1,1
Egypt,N/A,3/11/2020 12:00:00 AM,60,1,27
Egypt,N/A,3/12/2020 12:00:00 AM,67,1,27
Egypt,N/A,3/13/2020 12:00:00 AM,80,2,27
Egypt,N/A,3/14/2020 12:00:00 AM,109,2,27
Egypt,N/A,3/15/2020 12:00:00 AM,110,2,21
Egypt,N/A,3/16/2020 12:00:00 AM,150,2,27
Egypt,N/A,3/17/2020 12:00:00 AM,196,4,32
Egypt,N/A,3/18/2020 12:00:00 AM,196,6,32
Equatorial Guinea,N/A,3/15/2020 12:00:00 AM,1,0,0
Equatorial Guinea,N/A,3/16/2020 12:00:00 AM,1,0,0
Equatorial Guinea,N/A,3/17/2020 12:00:00 AM,1,0,0
Equatorial Guinea,N/A,3/18/2020 12:00:00 AM,4,0,0
Estonia,N/A,2/27/2020 12:00:00 AM,1,0,0
Estonia,N/A,2/28/2020 12:00:00 AM,1,0,0
Estonia,N/A,2/29/2020 12:00:00 AM,1,0,0
Estonia,N/A,3/1/2020 12:00:00 AM,1,0,0
Estonia,N/A,3/2/2020 12:00:00 AM,1,0,0
Estonia,N/A,3/3/2020 12:00:00 AM,2,0,0
Estonia,N/A,3/4/2020 12:00:00 AM,2,0,0
Estonia,N/A,3/5/2020 12:00:00 AM,3,0,0
Estonia,N/A,3/6/2020 12:00:00 AM,10,0,0
Estonia,N/A,3/7/2020 12:00:00 AM,10,0,0
Estonia,N/A,3/8/2020 12:00:00 AM,10,0,0
Estonia,N/A,3/9/2020 12:00:00 AM,10,0,0
Estonia,N/A,3/10/2020 12:00:00 AM,12,0,0
Estonia,N/A,3/11/2020 12:00:00 AM,16,0,0
Estonia,N/A,3/12/2020 12:00:00 AM,16,0,0
Estonia,N/A,3/13/2020 12:00:00 AM,79,0,0
Estonia,N/A,3/14/2020 12:00:00 AM,115,0,0
Estonia,N/A,3/15/2020 12:00:00 AM,171,0,1
Estonia,N/A,3/16/2020 12:00:00 AM,205,0,1
Estonia,N/A,3/17/2020 12:00:00 AM,225,0,1
Estonia,N/A,3/18/2020 12:00:00 AM,258,0,1
Eswatini,N/A,3/14/2020 12:00:00 AM,1,0,0
Eswatini,N/A,3/15/2020 12:00:00 AM,1,0,0
Eswatini,N/A,3/16/2020 12:00:00 AM,1,0,0
Eswatini,N/A,3/17/2020 12:00:00 AM,1,0,0
Eswatini,N/A,3/18/2020 12:00:00 AM,1,0,0
Ethiopia,N/A,3/13/2020 12:00:00 AM,1,0,0
Ethiopia,N/A,3/14/2020 12:00:00 AM,1,0,0
Ethiopia,N/A,3/15/2020 12:00:00 AM,1,0,0
Ethiopia,N/A,3/16/2020 12:00:00 AM,5,0,0
Ethiopia,N/A,3/17/2020 12:00:00 AM,5,0,0
Ethiopia,N/A,3/18/2020 12:00:00 AM,6,0,0
Finland,N/A,1/29/2020 12:00:00 AM,1,0,0
Finland,N/A,1/30/2020 12:00:00 AM,1,0,0
Finland,N/A,1/31/2020 12:00:00 AM,1,0,0
Finland,N/A,2/1/2020 12:00:00 AM,1,0,0
Finland,N/A,2/2/2020 12:00:00 AM,1,0,0
Finland,N/A,2/3/2020 12:00:00 AM,1,0,0
Finland,N/A,2/4/2020 12:00:00 AM,1,0,0
Finland,N/A,2/5/2020 12:00:00 AM,1,0,0
Finland,N/A,2/6/2020 12:00:00 AM,1,0,0
Finland,N/A,2/7/2020 12:00:00 AM,1,0,0
Finland,N/A,2/8/2020 12:00:00 AM,1,0,0
Finland,N/A,2/9/2020 12:00:00 AM,1,0,0
Finland,N/A,2/10/2020 12:00:00 AM,1,0,0
Finland,N/A,2/11/2020 12:00:00 AM,1,0,0
Finland,N/A,2/12/2020 12:00:00 AM,1,0,1
Finland,N/A,2/13/2020 12:00:00 AM,1,0,1
Finland,N/A,2/14/2020 12:00:00 AM,1,0,1
Finland,N/A,2/15/2020 12:00:00 AM,1,0,1
Finland,N/A,2/16/2020 12:00:00 AM,1,0,1
Finland,N/A,2/17/2020 12:00:00 AM,1,0,1
Finland,N/A,2/18/2020 12:00:00 AM,1,0,1
Finland,N/A,2/19/2020 12:00:00 AM,1,0,1
Finland,N/A,2/20/2020 12:00:00 AM,1,0,1
Finland,N/A,2/21/2020 12:00:00 AM,1,0,1
Finland,N/A,2/22/2020 12:00:00 AM,1,0,1
Finland,N/A,2/23/2020 12:00:00 AM,1,0,1
Finland,N/A,2/24/2020 12:00:00 AM,1,0,1
Finland,N/A,2/25/2020 12:00:00 AM,1,0,1
Finland,N/A,2/26/2020 12:00:00 AM,2,0,1
Finland,N/A,2/27/2020 12:00:00 AM,2,0,1
Finland,N/A,2/28/2020 12:00:00 AM,2,0,1
Finland,N/A,2/29/2020 12:00:00 AM,3,0,1
Finland,N/A,3/1/2020 12:00:00 AM,6,0,1
Finland,N/A,3/2/2020 12:00:00 AM,6,0,1
Finland,N/A,3/3/2020 12:00:00 AM,6,0,1
Finland,N/A,3/4/2020 12:00:00 AM,6,0,1
Finland,N/A,3/5/2020 12:00:00 AM,12,0,1
Finland,N/A,3/6/2020 12:00:00 AM,15,0,1
Finland,N/A,3/7/2020 12:00:00 AM,15,0,1
Finland,N/A,3/8/2020 12:00:00 AM,23,0,1
Finland,N/A,3/9/2020 12:00:00 AM,30,0,1
Finland,N/A,3/10/2020 12:00:00 AM,40,0,1
Finland,N/A,3/11/2020 12:00:00 AM,59,0,1
Finland,N/A,3/12/2020 12:00:00 AM,59,0,1
Finland,N/A,3/13/2020 12:00:00 AM,155,0,1
Finland,N/A,3/14/2020 12:00:00 AM,225,0,1
Finland,N/A,3/15/2020 12:00:00 AM,244,0,10
Finland,N/A,3/16/2020 12:00:00 AM,277,0,10
Finland,N/A,3/17/2020 12:00:00 AM,321,0,10
Finland,N/A,3/18/2020 12:00:00 AM,336,0,10
France,France,1/24/2020 12:00:00 AM,2,0,0
France,France,1/25/2020 12:00:00 AM,3,0,0
France,France,1/26/2020 12:00:00 AM,3,0,0
France,France,1/27/2020 12:00:00 AM,3,0,0
France,France,1/28/2020 12:00:00 AM,4,0,0
France,France,1/29/2020 12:00:00 AM,5,0,0
France,France,1/30/2020 12:00:00 AM,5,0,0
France,France,1/31/2020 12:00:00 AM,5,0,0
France,France,2/1/2020 12:00:00 AM,6,0,0
France,France,2/2/2020 12:00:00 AM,6,0,0
France,France,2/3/2020 12:00:00 AM,6,0,0
France,France,2/4/2020 12:00:00 AM,6,0,0
France,France,2/5/2020 12:00:00 AM,6,0,0
France,France,2/6/2020 12:00:00 AM,6,0,0
France,France,2/7/2020 12:00:00 AM,6,0,0
France,France,2/8/2020 12:00:00 AM,11,0,0
France,France,2/9/2020 12:00:00 AM,11,0,0
France,France,2/10/2020 12:00:00 AM,11,0,0
France,France,2/11/2020 12:00:00 AM,11,0,0
France,France,2/12/2020 12:00:00 AM,11,0,2
France,France,2/13/2020 12:00:00 AM,11,0,2
France,France,2/14/2020 12:00:00 AM,11,0,2
France,France,2/15/2020 12:00:00 AM,12,1,4
France,France,2/16/2020 12:00:00 AM,12,1,4
France,France,2/17/2020 12:00:00 AM,12,1,4
France,France,2/18/2020 12:00:00 AM,12,1,4
France,France,2/19/2020 12:00:00 AM,12,1,4
France,France,2/20/2020 12:00:00 AM,12,1,4
France,France,2/21/2020 12:00:00 AM,12,1,4
France,France,2/22/2020 12:00:00 AM,12,1,4
France,France,2/23/2020 12:00:00 AM,12,1,4
France,France,2/24/2020 12:00:00 AM,12,1,4
France,France,2/25/2020 12:00:00 AM,14,1,11
France,France,2/26/2020 12:00:00 AM,18,2,11
France,France,2/27/2020 12:00:00 AM,38,2,11
France,France,2/28/2020 12:00:00 AM,57,2,11
France,France,2/29/2020 12:00:00 AM,100,2,12
France,France,3/1/2020 12:00:00 AM,130,2,12
France,France,3/2/2020 12:00:00 AM,191,3,12
France,France,3/3/2020 12:00:00 AM,204,4,12
France,France,3/4/2020 12:00:00 AM,285,4,12
France,France,3/5/2020 12:00:00 AM,377,6,12
France,France,3/6/2020 12:00:00 AM,653,9,12
France,France,3/7/2020 12:00:00 AM,949,11,12
France,France,3/8/2020 12:00:00 AM,1126,19,12
France,France,3/9/2020 12:00:00 AM,1209,19,12
France,France,3/10/2020 12:00:00 AM,1784,33,12
France,France,3/11/2020 12:00:00 AM,2281,48,12
France,France,3/12/2020 12:00:00 AM,2281,48,12
France,France,3/13/2020 12:00:00 AM,3661,79,12
France,France,3/14/2020 12:00:00 AM,4469,91,12
France,France,3/15/2020 12:00:00 AM,4499,91,12
France,France,3/16/2020 12:00:00 AM,6633,148,12
France,France,3/17/2020 12:00:00 AM,7652,148,12
France,France,3/18/2020 12:00:00 AM,9043,148,12
France,French Guiana,3/7/2020 12:00:00 AM,5,0,0
France,French Guiana,3/8/2020 12:00:00 AM,5,0,0
France,French Guiana,3/9/2020 12:00:00 AM,5,0,0
France,French Guiana,3/10/2020 12:00:00 AM,5,0,0
France,French Guiana,3/11/2020 12:00:00 AM,5,0,0
France,French Guiana,3/12/2020 12:00:00 AM,5,0,0
France,French Guiana,3/13/2020 12:00:00 AM,5,0,0
France,French Guiana,3/14/2020 12:00:00 AM,5,0,0
France,French Guiana,3/15/2020 12:00:00 AM,7,0,0
France,French Guiana,3/16/2020 12:00:00 AM,11,0,0
France,French Guiana,3/17/2020 12:00:00 AM,11,0,0
France,French Guiana,3/18/2020 12:00:00 AM,11,0,0
France,French Polynesia,3/13/2020 12:00:00 AM,3,0,0
France,French Polynesia,3/14/2020 12:00:00 AM,3,0,0
France,French Polynesia,3/15/2020 12:00:00 AM,3,0,0
France,French Polynesia,3/16/2020 12:00:00 AM,3,0,0
France,French Polynesia,3/17/2020 12:00:00 AM,3,0,0
France,French Polynesia,3/18/2020 12:00:00 AM,3,0,0
France,Guadeloupe,3/13/2020 12:00:00 AM,1,0,0
France,Guadeloupe,3/14/2020 12:00:00 AM,1,0,0
France,Guadeloupe,3/15/2020 12:00:00 AM,3,0,0
France,Guadeloupe,3/16/2020 12:00:00 AM,6,0,0
France,Guadeloupe,3/17/2020 12:00:00 AM,18,0,0
France,Guadeloupe,3/18/2020 12:00:00 AM,27,0,0
France,Mayotte,3/15/2020 12:00:00 AM,1,0,0
France,Mayotte,3/16/2020 12:00:00 AM,1,0,0
France,Mayotte,3/17/2020 12:00:00 AM,1,0,0
France,Mayotte,3/18/2020 12:00:00 AM,3,0,0
France,Reunion,3/11/2020 12:00:00 AM,1,0,0
France,Reunion,3/12/2020 12:00:00 AM,1,0,0
France,Reunion,3/13/2020 12:00:00 AM,5,0,0
France,Reunion,3/14/2020 12:00:00 AM,6,0,0
France,Reunion,3/15/2020 12:00:00 AM,7,0,0
France,Reunion,3/16/2020 12:00:00 AM,9,0,0
France,Reunion,3/17/2020 12:00:00 AM,9,0,0
France,Reunion,3/18/2020 12:00:00 AM,12,0,0
France,Saint Barthelemy,3/4/2020 12:00:00 AM,3,0,0
France,Saint Barthelemy,3/5/2020 12:00:00 AM,3,0,0
France,Saint Barthelemy,3/6/2020 12:00:00 AM,3,0,0
France,Saint Barthelemy,3/7/2020 12:00:00 AM,3,0,0
France,Saint Barthelemy,3/8/2020 12:00:00 AM,3,0,0
France,Saint Barthelemy,3/9/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/10/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/11/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/12/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/13/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/14/2020 12:00:00 AM,1,0,0
France,Saint Barthelemy,3/15/2020 12:00:00 AM,1,0,0
